id,fecha,hora,temp_out,hi_temp,low_temp,in_temp,in_hum_pct,out_hum_pct,rain,rain_rate,bar,wind_speed,hi_speed,hi_dir,wind_dir,temp_units,bar_units,wind_units,rain_units
9512,2026-08-01,20:15:00,14.0,14.0,14.0,21.0,56.0,92.0,0.0,0.0,578.8,0.0,1.6,N,N,C,mm,km/h,mm
9513,2026-08-01,20:30:00,14.0,14.0,14.0,21.0,56.0,92.0,0.0,0.0,578.8,0.0,3.2,W,W,C,mm,km/h,mm
9514,2026-08-01,20:45:00,14.0,14.0,14.0,21.0,56.0,92.0,0.0,0.0,578.9,0.0,0.0,,,C,mm,km/h,mm
9515,2026-08-01,21:00:00,14.0,14.0,14.0,21.0,56.0,92.0,0.0,0.0,578.8,0.0,1.6,N,W,C,mm,km/h,mm
9516,2026-08-01,21:15:00,14.0,14.0,14.0,21.0,56.0,92.0,0.0,0.0,579.0,0.0,0.0,,,C,mm,km/h,mm
9517,2026-08-01,21:30:00,14.0,14.0,14.0,21.0,56.0,92.0,0.0,0.0,579.2,0.0,0.0,,,C,mm,km/h,mm
9518,2026-08-01,21:45:00,14.0,14.0,14.0,21.0,56.0,93.0,0.0,0.0,579.0,0.0,0.0,,,C,mm,km/h,mm
9519,2026-08-01,22:00:00,13.0,14.0,13.0,21.0,56.0,93.0,0.0,0.0,579.1,0.0,0.0,,,C,mm,km/h,mm
9520,2026-08-01,22:15:00,13.0,13.0,13.0,21.0,56.0,93.0,0.0,0.0,579.0,0.0,0.0,,,C,mm,km/h,mm
9521,2026-08-01,22:30:00,13.0,13.0,13.0,21.0,56.0,94.0,0.0,0.0,578.7,0.0,0.0,,,C,mm,km/h,mm
9522,2026-08-01,22:45:00,13.0,13.0,13.0,21.0,56.0,94.0,0.0,0.0,578.6,0.0,0.0,,,C,mm,km/h,mm
9523,2026-08-01,23:00:00,13.0,13.0,13.0,21.0,57.0,94.0,0.0,0.0,578.5,0.0,0.0,,,C,mm,km/h,mm
9524,2026-08-01,23:15:00,13.0,13.0,13.0,21.0,57.0,95.0,0.0,0.0,578.5,0.0,0.0,,,C,mm,km/h,mm
9525,2026-08-01,23:30:00,13.0,13.0,13.0,21.0,57.0,94.0,0.0,0.0,578.4,0.0,0.0,,,C,mm,km/h,mm
9526,2026-08-01,23:45:00,13.0,13.0,13.0,21.0,57.0,95.0,0.0,0.0,578.3,0.0,0.0,,,C,mm,km/h,mm
9527,2026-08-02,00:15:00,13.0,13.0,13.0,21.0,57.0,95.0,0.2,0.0,578.1,0.0,0.0,,,C,mm,km/h,mm
9528,2026-08-02,00:30:00,13.0,13.0,13.0,21.0,57.0,95.0,0.0,0.0,577.9,0.0,0.0,,,C,mm,km/h,mm
9529,2026-08-02,00:45:00,13.0,13.0,13.0,21.0,57.0,95.0,0.0,0.0,577.6,0.0,0.0,,,C,mm,km/h,mm
9530,2026-08-02,01:00:00,13.0,13.0,13.0,21.0,57.0,95.0,0.0,0.0,577.7,0.0,0.0,,,C,mm,km/h,mm
9531,2026-08-02,01:15:00,12.0,13.0,12.0,21.0,57.0,95.0,0.0,0.0,577.6,0.0,0.0,,,C,mm,km/h,mm
9532,2026-08-02,01:30:00,12.0,12.0,12.0,21.0,57.0,95.0,0.0,0.0,577.6,0.0,0.0,,,C,mm,km/h,mm
9533,2026-08-02,01:45:00,12.0,12.0,12.0,21.0,57.0,95.0,0.0,0.0,577.7,0.0,0.0,,,C,mm,km/h,mm
9534,2026-08-02,02:00:00,13.0,13.0,12.0,21.0,57.0,96.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9535,2026-08-02,02:15:00,12.0,13.0,12.0,21.0,57.0,95.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9536,2026-08-02,02:30:00,12.0,12.0,12.0,21.0,57.0,95.0,0.0,0.0,577.6,0.0,0.0,,,C,mm,km/h,mm
9537,2026-08-02,02:45:00,12.0,12.0,12.0,21.0,57.0,95.0,0.0,0.0,577.6,0.0,0.0,,,C,mm,km/h,mm
9538,2026-08-02,03:00:00,13.0,13.0,12.0,21.0,57.0,96.0,0.0,0.0,577.4,0.0,0.0,,,C,mm,km/h,mm
9539,2026-08-02,03:15:00,12.0,12.0,12.0,21.0,57.0,95.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9540,2026-08-02,03:30:00,12.0,12.0,12.0,21.0,57.0,95.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9541,2026-08-02,03:45:00,12.0,12.0,12.0,21.0,57.0,96.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9542,2026-08-02,04:00:00,12.0,12.0,12.0,21.0,57.0,96.0,0.0,0.0,577.4,0.0,0.0,,,C,mm,km/h,mm
9543,2026-08-02,04:15:00,12.0,12.0,12.0,21.0,57.0,96.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9544,2026-08-02,04:30:00,12.0,12.0,12.0,21.0,57.0,96.0,0.0,0.0,577.4,0.0,0.0,,,C,mm,km/h,mm
9545,2026-08-02,04:45:00,12.0,12.0,12.0,21.0,57.0,96.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9546,2026-08-02,05:00:00,12.0,12.0,12.0,21.0,57.0,96.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9547,2026-08-02,05:15:00,13.0,13.0,12.0,21.0,57.0,96.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9548,2026-08-02,05:30:00,13.0,13.0,13.0,21.0,57.0,96.0,0.0,0.0,577.6,0.0,0.0,,,C,mm,km/h,mm
9549,2026-08-02,05:45:00,13.0,13.0,13.0,21.0,57.0,96.0,0.0,0.0,578.0,0.0,0.0,,,C,mm,km/h,mm
9550,2026-08-02,06:00:00,13.0,13.0,13.0,21.0,57.0,96.0,0.0,0.0,577.9,0.0,0.0,,,C,mm,km/h,mm
9551,2026-08-02,06:15:00,14.0,14.0,13.0,21.0,57.0,96.0,0.0,0.0,578.0,0.0,3.2,NW,NW,C,mm,km/h,mm
9552,2026-08-02,06:30:00,15.0,15.0,14.0,21.0,57.0,96.0,0.0,0.0,578.0,0.0,0.0,,,C,mm,km/h,mm
9553,2026-08-02,06:45:00,16.0,16.0,15.0,21.0,57.0,94.0,0.0,0.0,578.0,0.0,0.0,,,C,mm,km/h,mm
9554,2026-08-02,07:00:00,17.0,17.0,16.0,21.0,57.0,89.0,0.0,0.0,578.1,0.0,3.2,WSW,WSW,C,mm,km/h,mm
9555,2026-08-02,07:15:00,17.0,18.0,17.0,21.0,57.0,80.0,0.0,0.0,578.2,0.0,3.2,WSW,WNW,C,mm,km/h,mm
9556,2026-08-02,07:30:00,19.0,19.0,17.0,21.0,57.0,72.0,0.0,0.0,578.1,0.0,1.6,ENE,ENE,C,mm,km/h,mm
9557,2026-08-02,07:45:00,20.0,20.0,19.0,21.0,57.0,74.0,0.0,0.0,578.1,0.0,1.6,ENE,ENE,C,mm,km/h,mm
9558,2026-08-02,08:00:00,21.0,21.0,20.0,21.0,57.0,66.0,0.0,0.0,578.1,0.0,3.2,E,E,C,mm,km/h,mm
9559,2026-08-02,08:15:00,21.0,21.0,21.0,21.0,57.0,63.0,0.0,0.0,578.0,0.0,6.4,E,E,C,mm,km/h,mm
9560,2026-08-02,08:30:00,21.0,21.0,21.0,21.0,57.0,61.0,0.0,0.0,577.7,1.6,6.4,E,E,C,mm,km/h,mm
9561,2026-08-02,08:45:00,22.0,22.0,21.0,21.0,57.0,57.0,0.0,0.0,577.6,1.6,6.4,E,ENE,C,mm,km/h,mm
9562,2026-08-02,09:00:00,23.0,23.0,22.0,21.0,57.0,57.0,0.0,0.0,577.6,0.0,4.8,E,ESE,C,mm,km/h,mm
9563,2026-08-02,09:15:00,24.0,24.0,23.0,21.0,56.0,58.0,0.0,0.0,577.5,0.0,3.2,W,W,C,mm,km/h,mm
9564,2026-08-02,09:30:00,25.0,25.0,24.0,21.0,56.0,50.0,0.0,0.0,577.4,1.6,9.7,N,NNW,C,mm,km/h,mm
9565,2026-08-02,09:45:00,26.0,26.0,25.0,21.0,56.0,47.0,0.0,0.0,577.3,1.6,6.4,WSW,SW,C,mm,km/h,mm
9566,2026-08-02,10:00:00,26.0,26.0,25.0,21.0,56.0,43.0,0.0,0.0,577.2,1.6,6.4,E,E,C,mm,km/h,mm
9567,2026-08-02,10:15:00,26.0,26.0,26.0,21.0,56.0,43.0,0.0,0.0,577.1,0.0,4.8,SSW,NNE,C,mm,km/h,mm
9568,2026-08-02,10:30:00,26.0,27.0,26.0,21.0,55.0,35.0,0.0,0.0,577.0,1.6,9.7,NW,ENE,C,mm,km/h,mm
9569,2026-08-02,10:45:00,27.0,27.0,26.0,21.0,55.0,33.0,0.0,0.0,576.8,1.6,4.8,NNW,W,C,mm,km/h,mm
9570,2026-08-02,11:00:00,27.0,27.0,27.0,21.0,55.0,37.0,0.0,0.0,576.7,1.6,6.4,NW,ENE,C,mm,km/h,mm
9571,2026-08-02,11:15:00,27.0,27.0,27.0,21.0,54.0,33.0,0.0,0.0,576.5,1.6,6.4,NNE,NNW,C,mm,km/h,mm
9572,2026-08-02,11:30:00,27.0,27.0,27.0,21.0,54.0,33.0,0.0,0.0,576.4,1.6,8.0,NNW,E,C,mm,km/h,mm
9573,2026-08-02,11:45:00,28.0,28.0,27.0,21.0,53.0,30.0,0.0,0.0,576.3,1.6,9.7,SSE,E,C,mm,km/h,mm
9574,2026-08-02,12:00:00,28.0,28.0,27.0,21.0,53.0,33.0,0.0,0.0,576.0,1.6,8.0,ENE,E,C,mm,km/h,mm
9575,2026-08-02,12:15:00,29.0,29.0,28.0,21.0,52.0,29.0,0.0,0.0,575.5,1.6,9.7,SW,WSW,C,mm,km/h,mm
9576,2026-08-02,12:30:00,28.0,29.0,28.0,21.0,52.0,29.0,0.0,0.0,575.3,1.6,9.7,WNW,NNW,C,mm,km/h,mm
9577,2026-08-02,12:45:00,27.0,28.0,27.0,21.0,52.0,33.0,0.0,0.0,575.2,1.6,8.0,ENE,ENE,C,mm,km/h,mm
9578,2026-08-02,13:00:00,26.0,27.0,26.0,21.0,51.0,36.0,0.0,0.0,575.1,1.6,8.0,ENE,E,C,mm,km/h,mm
9579,2026-08-02,13:15:00,25.0,26.0,25.0,21.0,51.0,37.0,0.0,0.0,575.1,1.6,8.0,E,E,C,mm,km/h,mm
9580,2026-08-02,13:30:00,25.0,25.0,25.0,21.0,51.0,39.0,0.0,0.0,575.0,1.6,8.0,E,E,C,mm,km/h,mm
9581,2026-08-02,13:45:00,26.0,26.0,25.0,21.0,51.0,38.0,0.0,0.0,574.8,1.6,8.0,ESE,E,C,mm,km/h,mm
9582,2026-08-02,14:00:00,27.0,27.0,26.0,21.0,51.0,37.0,0.0,0.0,574.8,3.2,9.7,E,E,C,mm,km/h,mm
9583,2026-08-02,14:15:00,27.0,27.0,27.0,21.0,51.0,33.0,0.0,0.0,574.6,1.6,8.0,E,E,C,mm,km/h,mm
9584,2026-08-02,14:30:00,27.0,27.0,27.0,21.0,50.0,36.0,0.0,0.0,574.7,1.6,14.5,E,E,C,mm,km/h,mm
9585,2026-08-02,14:45:00,27.0,27.0,27.0,21.0,50.0,30.0,0.0,0.0,574.5,0.0,4.8,ENE,E,C,mm,km/h,mm
9586,2026-08-02,15:00:00,27.0,27.0,27.0,21.0,50.0,30.0,0.0,0.0,574.5,1.6,9.7,ENE,ENE,C,mm,km/h,mm
9587,2026-08-02,15:15:00,26.0,27.0,26.0,21.0,50.0,37.0,0.0,0.0,574.3,3.2,9.7,E,E,C,mm,km/h,mm
9588,2026-08-02,15:30:00,26.0,26.0,26.0,21.0,50.0,39.0,0.0,0.0,574.4,3.2,11.3,SSE,E,C,mm,km/h,mm
9589,2026-08-02,15:45:00,25.0,26.0,25.0,21.0,50.0,43.0,0.0,0.0,574.6,3.2,9.7,SSE,E,C,mm,km/h,mm
9590,2026-08-02,16:00:00,24.0,25.0,24.0,22.0,50.0,43.0,0.0,0.0,574.8,1.6,8.0,E,E,C,mm,km/h,mm
9591,2026-08-02,16:15:00,24.0,24.0,24.0,22.0,50.0,44.0,0.0,0.0,575.0,1.6,6.4,SSE,E,C,mm,km/h,mm
9592,2026-08-02,16:30:00,23.0,24.0,23.0,22.0,50.0,45.0,0.0,0.0,575.1,0.0,4.8,ENE,E,C,mm,km/h,mm
9593,2026-08-02,16:45:00,22.0,23.0,22.0,22.0,50.0,48.0,0.0,0.0,575.3,3.2,16.1,SSE,W,C,mm,km/h,mm
9594,2026-08-02,17:00:00,22.0,22.0,22.0,22.0,50.0,53.0,0.0,0.0,575.5,3.2,14.5,W,WSW,C,mm,km/h,mm
9595,2026-08-02,17:15:00,21.0,22.0,21.0,22.0,50.0,56.0,0.0,0.0,575.7,1.6,9.7,ENE,SW,C,mm,km/h,mm
9596,2026-08-02,17:30:00,20.0,21.0,20.0,22.0,50.0,59.0,0.0,0.0,575.9,1.6,9.7,SSW,SW,C,mm,km/h,mm
9597,2026-08-02,17:45:00,19.0,20.0,19.0,22.0,50.0,60.0,0.0,0.0,576.2,4.8,19.3,S,SW,C,mm,km/h,mm
9598,2026-08-02,18:00:00,19.0,19.0,19.0,22.0,50.0,63.0,0.0,0.0,576.4,1.6,9.7,W,WSW,C,mm,km/h,mm
9599,2026-08-02,18:15:00,18.0,19.0,18.0,22.0,50.0,65.0,0.0,0.0,576.6,1.6,6.4,SW,WSW,C,mm,km/h,mm
9600,2026-08-02,18:30:00,18.0,18.0,18.0,22.0,50.0,66.0,0.0,0.0,576.8,1.6,8.0,WSW,WSW,C,mm,km/h,mm
9601,2026-08-02,18:45:00,18.0,18.0,18.0,22.0,50.0,65.0,0.0,0.0,576.8,3.2,8.0,W,W,C,mm,km/h,mm
9602,2026-08-02,19:00:00,18.0,18.0,18.0,22.0,50.0,65.0,0.0,0.0,577.1,0.0,4.8,SW,WSW,C,mm,km/h,mm
9603,2026-08-02,19:15:00,18.0,18.0,18.0,22.0,50.0,65.0,0.0,0.0,577.3,0.0,3.2,WSW,WSW,C,mm,km/h,mm
9604,2026-08-02,19:30:00,18.0,18.0,18.0,22.0,50.0,66.0,0.0,0.0,577.5,0.0,0.0,,,C,mm,km/h,mm
9605,2026-08-02,19:45:00,17.0,18.0,17.0,22.0,50.0,66.0,0.0,0.0,577.6,0.0,0.0,,,C,mm,km/h,mm
9606,2026-08-02,20:00:00,17.0,17.0,17.0,22.0,50.0,69.0,0.0,0.0,577.6,0.0,0.0,,,C,mm,km/h,mm
9607,2026-08-02,20:15:00,17.0,17.0,17.0,22.0,50.0,69.0,0.0,0.0,577.9,0.0,0.0,,,C,mm,km/h,mm
9608,2026-08-02,20:30:00,17.0,17.0,17.0,22.0,50.0,68.0,0.0,0.0,577.9,0.0,1.6,WNW,WNW,C,mm,km/h,mm
9609,2026-08-02,20:45:00,18.0,18.0,17.0,22.0,50.0,67.0,0.0,0.0,578.0,0.0,3.2,WNW,SW,C,mm,km/h,mm
9610,2026-08-02,21:00:00,18.0,18.0,18.0,22.0,50.0,66.0,0.0,0.0,578.1,0.0,4.8,SSW,SW,C,mm,km/h,mm
9611,2026-08-02,21:15:00,17.0,18.0,17.0,22.0,50.0,67.0,0.0,0.0,578.0,0.0,1.6,WSW,WSW,C,mm,km/h,mm
